"NAMES","N","Cost","TempMed","TempMax","TempMin","HR","Vel","R","Bo0d","DeltaT","DeltaT_menos1","DeltaT_mas1","M","M_menos1","M_mas1","Cost1","Size1","CostTest","NumFeatures"
"gen15_0039",695,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0520268316333526,0.0837877747862041,0.0534970688966674,10
"gen15_0051",695,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0520941667453523,0.0835408538850529,0.0528461571649129,10
"gen15_0033",679,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0521905000974389,0.0875862222270376,0.0530251919759797,10
"gen15_0024",693,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522446909806266,0.0861803357782207,0.0535571823333587,10
"gen15_0019",752,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522527324284566,0.0884117856705488,0.0534484284377061,10
"gen15_0023",692,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0522934423837146,0.0856878551382468,0.0533112897742141,10
"gen15_0058",662,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523135680828369,0.08474646153462,0.0530889334747463,10
"gen15_0022",680,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523357517126057,0.0835020114214529,0.05371862164512,10
"gen15_0045",681,8.3,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0523490085035153,0.0759892779733265,0.0521957063412496,10
"gen15_0062",733,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524009574358464,0.0869838213973418,0.0532331667843421,10
"gen15_0021",695,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524134825585996,0.0911433026300282,0.0534256023166142,10
"gen15_0054",671,9.2,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524633845573242,0.0849181695190468,0.0539845701138759,10
"gen15_0056",779,8.7,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0524646784016269,0.0727970300780722,0.0542174244137811,9
"gen15_0038",649,8.9,1,1,0,1,1,0,1,1,1,1,0,0,1,0.0524863649152712,0.0763289016879053,0.0539197637412017,9
"gen15_0063",670,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0524872921358975,0.0873044973681241,0.0528160622846873,10
"gen15_0057",691,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525007336227333,0.0896740109516008,0.0535129895491015,10
"gen15_0009",781,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525122945120035,0.0845736126889493,0.0536202924862974,10
"gen15_0064",596,9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525144440167912,0.0811798710474603,0.0525199878313421,10
"gen15_0015",679,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525401542931717,0.0853991048064548,0.0526818062952928,10
"gen15_0030",679,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525405135130533,0.081916726345681,0.0533991951344577,10
"gen15_0031",680,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525485232583214,0.087679104220431,0.0526294532110823,10
"gen15_0032",598,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0525828267156772,0.0781971457038114,0.0526441035614839,10
"gen15_0007",763,9.1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.05260890453541,0.100600170678688,0.0534995200819448,11
"gen15_0061",726,9.1,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0526124011213868,0.0793092428549761,0.0534656768352369,9
"gen15_0026",664,9.2,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526304373240561,0.0920126564810998,0.0532195986787906,10
"gen15_0052",677,8.8,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0526350095968316,0.0642752755519388,0.0542770547761791,9
"gen15_0029",678,8.9,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0526374697330331,0.0700626306755647,0.0539635193784609,9
"gen15_0001",664,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526392190566515,0.0873540123441667,0.0530728540584646,10
"gen15_0041",754,9,1,1,0,1,1,0,1,1,1,1,0,0,1,0.052645373619056,0.0801680415565388,0.0544280396912799,9
"gen15_0047",694,9,1,1,0,1,1,1,1,1,1,0,0,0,1,0.0526467498159247,0.0753393411040698,0.0530917558053901,9
"gen15_0013",706,8.1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0526685872759111,0.0828763944823754,0.0532083444468584,11
"gen15_0040",689,8.7,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0526751164106227,0.092738081060074,0.0533111690193861,11
"gen15_0003",678,8.9,1,1,0,0,1,1,1,1,1,1,0,0,1,0.0526835618783967,0.0739493615050439,0.0529860956479555,9
"gen15_0004",685,8.9,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0526892544711201,0.0870000938719339,0.0528632711810902,10
"gen15_0018",730,8.5,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0526894080602868,0.0875595051527226,0.053156304613185,11
"gen15_0043",749,8.8,0,1,0,1,1,1,1,1,1,1,0,0,1,0.0526935493822583,0.0792968679266201,0.053865813100562,9
"gen15_0005",688,8.7,1,1,0,1,1,1,1,1,1,1,0,0,0,0.0527094011685349,0.0625350245589319,0.0542030543731538,9
"gen15_0060",678,8.8,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0527119065938194,0.087220578775603,0.053375095229636,10
"gen15_0042",628,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0527470942613484,0.0859090698012036,0.0527334908122985,10
"gen15_0002",694,8.7,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0528229055267397,0.0860073025381659,0.0527716287867183,10
"gen15_0048",689,8.7,0,1,0,1,1,1,1,1,1,1,0,1,1,0.052872243722094,0.103182528861745,0.0546028716737651,10
"gen15_0006",689,9,1,1,0,0,1,1,1,1,1,1,0,0,1,0.0529505076394657,0.0738217160321052,0.0532530460601592,9
"gen15_0010",665,8.8,1,1,0,1,1,1,1,1,1,1,0,1,0,0.052991567310092,0.0827027960967148,0.0551239430361319,10
"gen15_0028",755,8.9,1,1,0,1,1,0,1,1,1,0,0,0,1,0.0531197151269191,0.0625221959053546,0.0530924806913659,8
"gen15_0050",673,9.3,1,1,0,1,1,0,1,1,1,1,0,1,1,0.0532083562956148,0.112772717014562,0.0553910792652626,10
"gen15_0046",690,5.7,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0533162585799196,0.0536363890581089,0.0519968698740265,11
"gen15_0017",757,5.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0535519379716897,0.0499736210980318,0.0522854602562424,10
"gen15_0016",746,8.7,1,1,0,1,1,0,1,1,1,1,1,0,1,0.0536097888995643,0.104827804976241,0.054727338753709,10
"gen15_0053",697,8.9,1,1,0,1,1,1,1,1,1,1,1,0,1,0.0536146226584324,0.103018865688712,0.0542116545914976,11
"gen15_0008",696,8.7,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0549326745996504,0.0706611011624754,0.0533325094987072,9
"gen15_0037",698,8.8,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0549477213300416,0.063034333925138,0.0516229587089077,9
"gen15_0020",711,8.7,1,1,0,1,0,1,1,1,1,1,0,0,1,0.055190877861109,0.0693123129390549,0.0535680552218852,9
"gen15_0025",672,9,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0554514999655509,0.0713501018529991,0.0537632467424186,9
"gen15_0034",618,9.8,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0555477276002453,0.0811555518003194,0.053604001407993,9
"gen15_0012",778,8.6,1,1,0,1,0,1,1,1,1,0,0,0,1,0.055639965201735,0.0542582187339156,0.0530285465281501,8
"gen15_0049",677,9,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0557571420549033,0.0701952030179017,0.0562890533658946,9
"gen15_0036",707,14.3,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0559147493733902,0.194150326063735,0.0598634164899499,11
"gen15_0014",601,5.3,1,1,0,1,1,1,1,1,0,1,1,0,1,0.056432224048979,0.0526501880792243,0.0511989023430885,10
"gen15_0035",693,8.4,1,1,0,1,1,1,1,0,1,1,0,0,1,0.0566114566280072,0.0644318545905104,0.0553662728447782,9
"gen15_0059",666,18.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.0623725234527965,0.264035054383572,0.0699652352276726,10
"gen15_0027",601,19.9,1,1,0,1,1,1,1,1,0,1,0,0,1,0.0641892260299982,0.236025542885413,0.0658750741549627,9
"gen15_0055",745,8.6,1,1,0,1,1,1,0,1,1,1,0,0,1,0.0818079831801673,0.0681145799797504,0.0982575759965346,9
"gen15_0044",679,-11.1,1,1,0,1,1,1,1,1,1,1,0,0,1,0.121720683674478,0.00342009858456041,0.121333547459041,10
"gen15_0011",672,-16.3,1,1,0,1,1,1,1,1,1,1,0,0,1,0.254400251500478,-0.00165633360158267,0.231424107448806,10
